Text,Label
Get RICH fast Invest just Rs 199 today and double your money in 24 hours Confirm identity now at verify account or will be locked Please update KYC immediately urgent payment fix com otherwise suspended,1
Quick question Sanjay is the clinic meeting still on for 7pm See u soon drive safe mine broke and i need to charge my laptop asap,0
hey Rohit wyd tonite thinking of watchin a movie at my place Take your time no pressure whenever you re free,0
Mom said dinner will be ready by 5pm come home soon i have some updates to share abt the project timeline,0
CONGRATS dad Your number has won a vacation package to Goa worth Rs 89 No experience needed just click reward center 247 com start earning immediately,1
Dear customer your PNB account will be blocked within 24 hours plz send Rs 10 000 urgently to this verify nw in return asap ok,1
Act NOW Your DHL Courier payment has FAILED Click http win big prize co to meet them right away don t miss out Send address and a small fee urgent fix com receive it Visit the nearest branch or verify account in within 48 hrs avoid deactivation,1
URGENT Your HDFC account has been suspended due to suspicious activity Sign up free at www freegift offer net no strings attached start chatting tonight,1
This is ur last chance to claim FedEx insurance bonus of Rs 89 Update billing info at cashback portal co immediately avoid service loss Visit the nearest branch or http win big prize within 48 hrs deactivation Limited slots left hurry up and act tonight,1
Claim your free vacation package to Goa voucher now only 3 left Just pay a small processing fee of Rs 2 500 unlock this offer,1
Massive Diwali sale Flat 90 off on gift card today only Visit teh nearest branch or bit ly claim reward within 48 hrs to avoid deactivation,1
Thanks for helping me move last weekend really appreciate it boss network here is kinda bad will call once its better,0
Priya I ll be home late tonight don t wait up have some updates to share abt teh project timeline,0
Quick question ma am is the mall meeting still on for 7pm See you soon drive safe,0
The flight got delayed by 2 hours landing around 7pm nw network here is kinda bad will call once its better,0
Reminder Team meeting scheduled 4 10am in railway station don t be late this time Anjali is already there,0
Great job on the presentation tonight client seemed impressed we shud def celebrate somewhere nice tomorrow just double checking before I head out door,0
Your Apple package could not be delivered call 1122 now before it expires tonight,1
congrats on teh new job Rahul so proud of u,0
Your appointment with Dr Sharma is confirmed for 5pm next Monday Let me know if teh plan changes otherwise see you this weekend at 8 15am,0
ur loan of Rs 150 has been APPROVED Click bit ly claim reward to receive your refund instantly into account Sign up free at center 247 com no strings attached start chatting tonight,1
Hot singles near your area are waiting to chat with you RIGHT NOW Sign up free at myaccount secure login net no strings attached start chatting tonight Hurry sale ends midnight shop clickhere reward com,1
Meet local people near you tonight 100 free signup Pay Rs 1 500 customs handling fee at secure kyc update com to release ur parcel Apply today zero paperwork instant approval click cashback portal co now Claim your instantly by clicking,1
Your income tax refund of Rs 300 is pending Pooja Click clickhere reward com to receive instantly into account,1
running late stuck in traffic will reach office by 7pm,0
omg i totally forgot ur bday yesterday im so sry Neha The client seemed really impressed with our proposal Love you see in morning Sanjay,0
Sorry for the late reply been super busy with exams this week Will call you once I land keep your phone on We should invite Sanjay as well time,0
Can you review the attached document before 8 15am this Friday sry for delay boss traffic is crazy today,0
Great job on the presentation in 2 hours client seemed impressed Let me know if u have any questions about numbers,0
Quick question Neha is the gym meeting still on for noon Let s grab coffee soon to catch up properly don t be late this time Priya already there,0
Amazing weight loss pill Lose 10kg in 7 days GUARANTEED Click urgent payment fix com now to claim your prize before it expires next Monday Confirm identity at cashback portal co or account will be locked,1
Dear Winner u are selected for a FREE vacation package to Goa Verify your details immediately at http win big prize co or lose access permanently,1
Meet local people near you tonight 100 free signup Verify your details immediately at myaccount secure login net or lose access permanently call 9087 nw before it expires next Monday,1
the electrician fixed fan finally took him like 2 hrs tho lol Need it by today if possible no rush though,0
Your loan of Rs 199 has been APPROVED Sign up free at www freegift offer net no strings attached start chatting tonight Limited slots left hurry and act this weekend experience needed just click cashback portal co to earning immediately,1
Your appointment with Dr Sharma is confirmed for 5pm this Friday,0
Just a heads up the wifi guy is coming around 6 30pm to fix router Let me know if you have any questions about numbers,0
Great job on the presentation tmrw client seemed impressed,0
WINNER You have been randomly selected to receive a gaming console Confirm your identity now at http win big prize co or account will be locked,1
Can you review the attached document before 9am today network here is kinda bad will call once its better,0
Dear Winner you are selected for a FREE 55 inch Smart TV Confirm your identity now at urgent payment fix com or account will be locked,1
Get RICH fast Invest just Rs 8 999 today and double your money in 24 hours If this wasn t you secure account immediately at www freegift offer net No credit check required apply now kyc update com before the ends,1
Your income tax refund of Rs 25 000 is pending mom Apply today zero paperwork instant approval click cashback portal co now Claim instantly by clicking urgent payment fix com Order at clickhere reward and get 50 off limited stock only,1
Limited time offer Buy 1 get 3 FREE on all wireless earbuds purchases plz send Rs 00 000 urgently to this account clickhere reward com will return asap ok call 9087 now before it expires tomorrow,1
pls dont forget to bring the charger this Friday mine broke Take your time no pressure whenever you re free Let me know if plan changes otherwise see tonight at 8 15am,0
Claim your free gaming console voucher now only 3 left If this wasn t you secure account immediately at myaccount login net Visit the nearest branch or verify in within 48 hrs to avoid deactivation Please update KYC clickhere reward com otherwise will be suspended,1
Meet local people near you tonight 100 free signup Confirm your identity now at http win big prize co or account will be locked Update payment info urgent fix com within 24 hours to avoid cancellation,1
We noticed an unusual login attempt to your FedEx account Sign up free at www freegift offer net no strings attached start chatting tonight Confirm shipping details within 12 hours claim,1
lets meet at conference room B around 4 45pm i have some updates to share Should be done by evening will confirm once ready,0
Meet local people near you tonight 100 free signup just whatsapp us on http win big prize co to start immediately limited seats,1
bro I ll be home late this Friday don t wait up,0
Limited time offer Buy 1 get 3 FREE on all smartwatch purchases Please update your KYC immediately at secure com otherwise account will be suspended Visit the nearest branch or http win big prize co within 48 hrs to avoid deactivation,1
FINAL NOTICE Your Amazon subscription will be cancelled unless you act now Use promo code SAVE3390 at checkout valid only this Friday call 8823 before it expires tomorrow Hurry sale ends midnight shop reward center 247 com,1
Sorry for the late reply been super busy wth exams this week lets hang out in 2 hours to make up it my treat client seemed really impressed with our proposal,0
running late stuck in traffic will reach conference room B by 9am,0
Please find attached the invoice for last month s services i have some updates to share abt project timeline Let celebrate this weekend with everyone from group,0
Your loan of Rs 300 has been APPROVED Hurry click clickhere reward com before someone else claims this Verify now to avoid suspension card secure kyc update,1
ALERT Unusual activity detected on your card ending 8890 Confirm identity now at myaccount secure login net or account will be locked,1
Your income tax refund of Rs 10 000 is pending Pooja Verify nw to avoid suspension card bit ly claim reward,1
Hey Pooja sending u teh notes frm todays class chek ur email i have some updates to share abt the project timeline,0
Attention buddy your SBI KYC has expired and needs urgent update call 9087 now before it expires in 2 hours If this wasn t you secure account immediately at www freegift offer net,1
The flight got delayed by 2 hours landing around 6 30pm now,0
Attention Sonia your Bank of Baroda KYC has expired and needs urgent update Apply today zero paperwork instant approval click reward center 247 com nw,1
Great job on the presentation this weekend client seemed impressed Please arrive 10 minutes early for paperwork,0
Please find attached the invoice for last month s services Will call you once I land keep your phone on we shud def celebrate somewhere nice tomorrow,0
Happy birthday Karan Hope u have an amazing day Thanks a ton you re lifesaver buddy,0
Hot singles near your area are waiting to chat with you RIGHT NOW just whatsapp us on www freegift offer net start immediately limited seats Verify avoid suspension of card http win big prize co Please update KYC at secure com otherwise account will be suspended,1
the electrician fixed fan finally took him like 2 hrs tho lol lmk if ur free around 3pm otherwise no worries,0
hey yaar wyd tonite thinking of watchin a movie at my place Let me know if you have any questions about the numbers,0
Just a heads up the wifi guy is coming around 3pm to fix router Let s grab coffee soon catch properly,0
ALERT Unusual activity detected on your card ending 9087 just whatsapp us bit ly claim reward to start immediately limited seats Confirm identity now at or account will be locked,1
Dear customer your Axis Bank account will be blocked within 24 hours call 8823 nw before it expires today just whatsapp us on myaccount secure login net to start immediately limited seats,1
Thanks for helping me move last weekend really appreciate it Amit lmk if ur free around 10am otherwise no worries,0
ALERT Unusual activity detected on ur card ending 3390 Apply today zero paperwork instant approval click urgent payment fix com now,1
Hey Meera are we still meeting for lunch tonight kinda messy tho lol hope it makes sense,0
congrats on the new job ma am so proud of u Take your time no pressure whenever you re free,0
can u send me the pdf frm yesterdays lecture i missed last part Need it by this Friday if possible no rush though,0
FREE recharge of Rs 300 waiting for u Claim ur cashback instantly by clicking secure kyc update com today your urgent payment fix,1
Your income tax refund of Rs 199 is pending dad Confirm identity now at myaccount secure login net or account will be locked No experience needed just click www freegift offer to start earning immediately,1
Can we reschedule our call to 3pm Something urgent came up Sorry for the trouble will make it you in 2 hours network here is kinda bad once its better,0
pls dont forget to bring the charger today mine broke Please arrive 10 minutes early for paperwork,0
Sorry for the late reply been super busy with exams this week Let me know if you have any questions about numbers,0
Sorry 4 the late reply been super busy with exams this week i missed last 10 mins of class sry Vikram,0
Act NOW Your Google Pay payment has FAILED No credit check required apply at myaccount secure login net before the offer ends,1
hey buddy wyd tonite thinking of watchin a movie at my place Sorry for teh trouble will make it up to you tomorrow,0
lets meet at railway station around 8 15am i have some updates to share Let s celebrate this weekend with everyone from the group,0
Massive Diwali sale Flat 90 off on air fryer today only Verify nw to avoid suspension of your card urgent payment fix com Update info at http win big prize co within 24 hours cancellation Apply zero paperwork instant approval click www freegift offer net now,1
Happy birthday Anjali Hope you have an amazing day Thanks a ton re lifesaver Meera,0
SECURITY ALERT Someone tried to access ur account from a new device Click clickhere reward com receive your refund instantly into,1
ALERT Unusual activity detected on your card ending 2201 just click bit ly claim reward nd verify ur number to get it b4 offer ends this Friday http win big prize co receive refund instantly into account No experience needed start earning immediately,1
Your Microsoft package could not be delivered Click myaccount secure login net now to claim prize before it expires today Apply zero paperwork instant approval,1
You are pre approved for a credit card with Rs 650 limit just whatsapp us on clickhere reward com to start immediately limited seats Use promo code SAVE8823 at checkout valid only in 2 hours,1
Your appointment wth Dr Sharma is confirmed for 9am today,0
hey buddy i m stuck in conference room B lost my wallet plz help urgently Limited slots left hurry up and act today Click http win big prize co now to claim your before it expires tonight,1
Dear customer ur Kotak Mahindra account will be blocked within 24 hours Send your address and a small courier fee to myaccount secure login net receive it Click www freegift offer refund instantly into,1
Just a heads up the wifi guy is coming around 3pm to fix router lets hang out this weekend make for it my treat,0
ALERT Unusual activity detected on your card ending 5544 Apply today zero paperwork instant approval click bit ly claim reward now just whatsapp us myaccount secure login net to start immediately limited seats,1
Great job on the presentation today client seemed impressed sry 4 delay boss traffic is crazy lets hang out this Friday to make up for it my treat,0
pls find attached the invoice for last month s services lmk if ur free around 11am otherwise no worries,0
Job alert earn Rs 50 000 week frm home no skils needd Visit the nearest branch or cashback portal co within 48 hrs to avoid deactivation Pay 25 customs handling fee at www freegift offer net release your parcel,1
CONGRATS Vikram Your number has won a laptop worth Rs 999 Visit the nearest branch or cashback portal co within 48 hrs to avoid deactivation plz send 499 urgently this account secure kyc update com will return asap ok,1
Hot singles near your area are waiting to chat with you RIGHT nw Confirm identity now at myaccount secure login net or account will be locked Verify avoid suspension of card cashback portal co,1
hey Amit i m stuck in the clinic lost my wallet plz help urgently just whatsapp us on urgent payment fix com to start immediately limited seats,1
WINNER You have been randomly selected to receive a designer handbag Update billing info at secure kyc com immediately avoid service loss,1
Quick question Sonia is the ur place meeting still on for 11am lets hang out tonight to make up it my treat,0
Claim your free vacation package to Goa voucher now only 3 left Confirm identity at reward center 247 com or account will be locked,1
Quick question dad is the conference room B meeting still on for 6 30pm network here kinda bad will call once its better See you soon drive safe,0
We noticed an unusual login attempt to your Income Tax Dept account just whatsapp us on http win big prize co start immediately limited seats Claim cashback instantly by clicking bit ly reward today pay a small processing fee of Rs 999 unlock this offer,1
Claim your free vacation package to Goa voucher nw only 3 left Apply today zero paperwork instant approval click bit ly reward now,1
CONGRATULATIONS Sonia You have WON a lottery of Rs 5 000 Sign up free at secure kyc update com no strings attached start chatting tonight,1
Attention ma am your PNB KYC has expired and needs urgent update Order now at reward center 247 com get 50 off limited stock only,1
hey Sonia wyd tonite thinking of watchin a movie at my place lmk if ur free around 6 30pm otherwise no worries,0
Rohit I ll be home late this Friday don t wait up,0
lets meet at office around 4 45pm i have some updates to share We should invite bro as well this time Also check if need bread and butter too,0
Meet local people near you tonight 100 free signup just whatsapp us on verify account now in to start immediately limited seats Visit teh nearest branch or bit ly claim reward within 48 hrs avoid deactivation,1
Great job on the presentation today client seemed impressed Let s celebrate this weekend with everyone from group all good now fan works perfectly fine,0
The flight got delayed by 2 hours landing around 4 45pm now Need it tonight if possible no rush though,0
Dear customer your HDFC account will be blocked within 24 hours Limited slots left hurry up and act tomorrow,1
Hey buddy sending u the notes frm todays class chek ur email Also check if we need bread and butter too Take time no pressure whenever you re free,0
You ve been chosen for a cash reward of Rs 999 No credit check required apply now at urgent payment fix com before the offer ends,1
CONGRATS Vikram Your number has won a gaming console worth Rs 150 Sign up free at secure kyc update com no strings attached start chatting tonight Click clickhere reward nw to claim prize before it expires in 2 hours,1
CONGRATS ma am Your number has won a gift card worth Rs 150 Update billing info at reward center 247 com immediately to avoid service loss Click http win big prize co nw claim before it expires this weekend,1
Hey Pooja sending u teh notes frm todays class chek ur email Thanks a ton you re lifesaver Karan,0
Your Google Pay wallet has been credited wth Rs 300 cashback claim now Use promo code SAVE9087 at checkout valid only tonight Hurry sale ends midnight shop secure kyc update com,1
Quick question Kavita is the mall meeting still on for 4 45pm lets hang out tonight to make up it my treat Please bring your laptops and project files,0
Hey dad forgot to ask did the plumber come by yesterday Let s grab coffee soon catch up properly kinda messy tho lol hope it still makes sense,0
Job alert earn Rs 45 week frm home no skils needd Click reward center 247 com to meet them right away don t miss out myaccount secure login net receive your refund instantly into account,1
Limited time offer Buy 1 get 3 FREE on all 55 inch Smart TV purchases Verify now to avoid suspension of your card cashback portal co No credit check required apply at clickhere reward com b4 the ends,1
Hot singles near your area are waiting to chat with you RIGHT NOW Click verify account in receive refund instantly into,1
Quick question Rohit is teh the cafe near college meeting still on for 5pm Sorry trouble will make it up to you this weekend network here kinda bad call once its better,0
Hey Sonia forgot to ask did the plumber come by yesterday sry 4 delay boss traffic is crazy today mine broke and i need charge my laptop asap,0
SECURITY ALERT Someone tried to access your account from a new device Hurry click verify now in before else claims this reward,1
Meet local people near you tonight 100 free signup Verify your details immediately at myaccount secure login net or lose access permanently,1
Can you review the attached document b4 6 30pm tonight,0
Thanks 4 helping me move last weekend really appreciate it Kavita don t be late this time Meera is already there Arjun,0
Meet local people near you tonight 100 free signup Send your address and a small courier fee to myaccount secure login net receive it,1
FREE recharge of Rs 45 waiting for u Just pay a small processing fee 50 000 to unlock this offer,1
The flight got delayed by 2 hours landing around 9am nw,0
Claim your free Samsung Galaxy S24 voucher now only 3 left Confirm shipping details at urgent payment fix com within 12 hours to,1
FREE recharge of Rs 45 waiting 4 u Click myaccount secure login net to meet them right away don t miss out,1
Work from home and earn Rs 12 499 per day GUARANTEED If this wasn t you secure your account immediately at http win big prize co call 9087 now before it expires today,1
Act NOW ur Microsoft payment has FAILED just click reward center 247 com nd verify number to get it b4 offer ends this Friday No experience needed cashback portal co start earning immediately Send your address and a small courier fee urgent fix receive,1
CONGRATS dad Your number has won a smartwatch worth Rs 300 Hurry sale ends at midnight shop now clickhere reward com Confirm shipping details cashback portal co within 12 hours to claim,1
We noticed an unusual login attempt to your PhonePe account Send address and a small courier fee http win big prize co receive it Update billing info at clickhere reward com immediately avoid service loss Click myaccount secure net refund instantly into,1
You are pre approved for a credit card with Rs 12 499 limit Click verify account now in to claim your prize before it expires today Hurry someone else claims this reward,1
You are pre approved for a credit card with Rs 650 limit Limited slots left hurry up and act tonight Confirm shipping details at http win big prize co within 12 hours to claim,1
Hey team sending u the notes frm todays class chek ur email mine broke and i need to charge my laptop asap just double checking before head out door,0
ma am don t forget we have the railway station booking next Monday,0
Quick question team is the mall meeting still on 4 6 30pm i have some updates to share abt project timeline,0
Hey mom are we still meeting for lunch this Friday,0
Get RICH fast Invest just Rs 12 499 today and double ur money in 24 hours Limited slots left hurry up act 2 Click secure kyc update com to meet them right away don t miss out,1
Hey mom sending u the notes frm todays class chek ur email client seemed really impressed wth our proposal,0
Dear customer ur HDFC account will be blocked within 24 hours Update billing info at bit ly claim reward immediately to avoid service loss urgent payment fix com,1
The flight got delayed by 2 hours landing around 4 45pm now sry for delay boss traffic is crazy today Let me know if plan changes otherwise see you this weekend at 6 30pm,0
FINAL NOTICE Your Paytm subscription will be cancelled unless you act now Update payment info at http win big prize co within 24 hours to avoid cancellation Verify details immediately account in or lose access permanently Order cashback portal and get 50 off limited stock only,1
Your appointment with Dr Sharma is confirmed for 4 45pm next Monday,0
can u send me the pdf frm yesterdays lecture i missed last part Let know if you have any questions about numbers,0
SECURITY ALERT Someone tried to access your account from a new device Verify details immediately at urgent payment fix com or lose permanently If this wasn t you secure cashback portal co,1
URGENT Your HDFC account has been suspended due to suspicious activity Sign up free at myaccount secure login net no strings attached start chatting tonight just whatsapp us on cashback portal co immediately limited seats,1
Attention Amit ur PNB KYC has expired and needs urgent update Visit the nearest branch or clickhere reward com within 48 hrs to avoid deactivation just click secure nd verify number get it b4 offer ends this Friday,1
Your Amazon wallet has been credited with Rs 1 00 000 cashback claim now Order at portal co and get 50 off limited stock only slots left hurry up act tonight,1
ur Netflix package could not be delivered If this wasn t you secure your account immediately at urgent payment fix com,1
Sorry for the late reply been super busy with exams this week Thanks a ton you re lifesaver boss don t be time Rohit is already there,0
Arjun don t forget we have teh your place booking today,0
Your FedEx wallet has been credited with Rs 300 cashback claim now plz send 89 urgently to this account http win big prize co will return asap ok Verify avoid suspension of card myaccount secure login net,1
lets meet at teh clinic around 6 30pm i have some updates to share,0
Thanks 4 helping me move last weekend really appreciate it Aditya,0
Amazing weight loss pill Lose 10kg in 7 days GUARANTEED Just pay a small processing fee of Rs 1 00 000 to unlock this offer 10 customs handling at reward center 247 com release your parcel 12 499 myaccount secure login net,1
URGENT Your ICICI account has been suspended due to suspicious activity Update billing info at reward center 247 com immediately avoid service loss Please KYC www freegift offer net otherwise will be,1
ALERT Unusual activity detected on ur card ending 5544 If this wasn t you secure your account immediately at clickhere reward com Verify details myaccount login net or lose access permanently,1
Great job on the presentation this Friday client seemed impressed kinda messy tho lol hope it still makes sense,0
WINNER You have been randomly selected to receive a washing machine Click secure kyc update com your refund instantly into account payment info at cashback portal co within 24 hours avoid cancellation,1
We noticed an unusual login attempt to your PayPal account Click www freegift offer net meet them right away don t miss out Reply YES now or visit clickhere reward com claim before the closes,1
Your loan of Rs 45 has been APPROVED Click clickhere reward com now to claim prize before it expires this Friday,1
The flight got delayed by 2 hours landing around 7pm now,0
Quick question Kavita is the clinic meeting still on for 6 30pm sry delay boss traffic crazy today lmk if ur free around otherwise no worries,0
Claim your free vacation package to Goa voucher now only 3 left Just pay a small processing fee of Rs 650 unlock this offer No experience needed click secure kyc update com start earning immediately,1
FINAL NOTICE Your Apple subscription will be cancelled unless you act now Hurry sale ends at midnight shop verify account in,1
Massive Diwali sale Flat 90 off on laptop today only Confirm shipping details at verify account now in within 12 hours to claim,1
Hi Anjali just checking in did u finish the report I sent last week Let me know if you have any questions about numbers,0
Great job on the presentation in 2 hours client seemed impressed i missed last 10 mins of class sry yaar all good now fan works perfectly fine,0
This is ur last chance to claim Google Pay insurance bonus of Rs 75 000 Visit the nearest branch or http win big prize co within 48 hrs avoid deactivation Confirm shipping details at www freegift offer net 12 hours 300 customs handling fee urgent payment fix com release parcel,1
Just a heads up the wifi guy is coming around 5pm to fix router network here kinda bad will call once its better all good now fan works perfectly fine,0
Hey Rahul forgot to ask did the plumber come by yesterday Also check if we need bread and butter too,0
Great job on teh presentation tonight the client seemed impressed Let s grab coffee soon to catch up properly,0
Dear Winner you are selected for a FREE gift card Pay Rs 5 000 customs handling fee at bit ly claim reward to release your parcel,1
Just a heads up the wifi guy is coming around noon to fix router sry for delay boss traffic crazy today,0
can u send me the pdf frm yesterdays lecture i missed last part We should invite Meera as well this time,0
WINNER You have been randomly selected to receive a smartwatch Verify now avoid suspension of ur card reward center 247 com Apply today zero paperwork instant approval click account in,1
Hot singles near your area are waiting to chat with you RIGHT NOW Click myaccount secure login net receive refund instantly into account Sign up free at no strings attached start chatting tonight,1
hey team wyd tonite thinking of watchin a movie at my place we shud def celebrate somewhere nice this Friday,0
CONGRATS Arjun ur number has won a designer handbag worth Rs 499 just click cashback portal co nd verify to get it b4 offer ends this Friday,1
FINAL NOTICE Your PhonePe subscription will be cancelled unless you act now Update billing info at urgent payment fix com immediately to avoid service loss Order www freegift offer net and get 50 off limited stock only Pay Rs 10 000 customs handling fee clickhere reward release parcel,1
Claim your free gift card voucher now only 3 left Update billing info at secure kyc com immediately to avoid service loss,1
Act nw Your Google Pay payment has FAILED Update info at cashback portal co within 24 hours to avoid cancellation Limited slots left hurry up and next Monday,1
Quick question buddy is the mall meeting still on 4 5pm,0
Happy birthday ma am Hope u have an amazing day Take your time no pressure whenever you re free,0
Mom said dinner will be ready by 7pm come home soon just double checking b4 I head out the door,0
URGENT Your ICICI account has been suspended due to suspicious activity Pay Rs 150 customs handling fee at payment fix com release parcel Use promo code SAVE6612 checkout valid only this Friday No credit check required apply now cashback portal co before the offer ends,1
You ve been chosen for a cash reward of Rs 1 00 000 just click www freegift offer net nd verify ur number to get it b4 ends this Friday No credit check required apply now at before the,1
Dear Winner you are selected for a FREE air fryer Sign up at clickhere reward com no strings attached start chatting tonight secure kyc update,1
Quick question Priya is the clinic meeting still on for 9am i missed last 10 mins of class sry Neha,0
lets meet at the cafe near college around 9am i have some updates to share network here is kinda bad will call once its better all good now fan works perfectly fine,0
Just a heads up the wifi guy is coming around 9am to fix router,0
Massive Diwali sale Flat 90 off on wireless earbuds today only Sign up free at www freegift offer net no strings attached start chatting tonight,1
pls dont forget to bring the charger this Friday mine broke,0
omg i totally forgot ur bday yesterday im so sry Karan,0
The flight got delayed by 2 hours landing around 5pm now Take your time no pressure whenever you re free lets hang out today to make up 4 it my treat,0
Thanks for helping me move last weekend really appreciate it Anjali Need by in 2 hours if possible no rush though,0
Massive Diwali sale Flat 90 off on designer handbag today only Claim your cashback instantly by clicking secure kyc update com Please immediately at otherwise account will be suspended,1
Can we reschedule our call to noon Something urgent came up The client seemed really impressed with proposal Will you once I land keep your phone on,0
Your income tax refund of Rs 499 is pending Amit Click clickhere reward com nw to claim prize before it expires today,1
Get RICH fast Invest just Rs 150 today and double your money in 24 hours Pay 499 customs handling fee at myaccount secure login net to release parcel plz send 25 000 urgently this account will return asap ok,1
CONGRATS buddy Your number has won a Samsung Galaxy S24 worth Rs 199 Apply today zero paperwork instant approval click www freegift offer net nw,1
ALERT Unusual activity detected on your card ending 5544 Click reward center 247 com to meet them right away don t miss out Please update KYC immediately at secure otherwise account will be suspended,1
can u send me the pdf frm yesterdays lecture i missed last part Take your time no pressure whenever you re free,0
This is ur last chance to claim PhonePe insurance bonus of Rs 75 000 Click cashback portal co receive your refund instantly into account Hurry myaccount secure login net b4 someone else claims reward,1
Massive Diwali sale Flat 90 off on air fryer today only plz send Rs 45 urgently to this account cashback portal co will return asap ok,1
FINAL NOTICE ur Netflix subscription will be cancelled unless you act now Apply today zero paperwork instant approval click verify account in just whatsapp us on secure kyc update com to start immediately limited seats,1
Hi Meera just checking in did you finish teh report I sent last week missed the 10 mins of class sry Neha don t be late this time Pooja is already there,0
Claim your free air fryer voucher now only 3 left Hurry click myaccount secure login net before someone else claims this reward just whatsapp us on cashback portal co to start immediately limited seats Update payment info at www freegift offer within 24 hours avoid cancellation,1
Hey Amit forgot to ask did the plumber come by yesterday Need it this weekend if possible no rush though,0
the electrician fixed fan finally took him like 2 hrs tho lol i missed last 10 mins of class sry Vikram,0
Work from home and earn Rs 10 000 per day GUARANTEED Click cashback portal co to meet them right away don t miss out No credit check required apply nw at secure kyc update com before the offer ends just urgent payment fix nd verify ur number get it b4 in 2 hours,1
Just a heads up the wifi guy is coming around 7pm to fix router network here kinda bad will call once its better,0
hey team i m stuck in conference room B lost my wallet plz help urgently Order now at secure kyc update com and get 50 off limited stock only No experience needed just click http win big prize co to start earning immediately,1
Just a heads up the wifi guy is coming around 8 15am to fix router i have some updates share abt project timeline,0
Your appointment with Dr Sharma is confirmed for 10am tonight,0
Hey team sending u the notes frm todays class chek ur email Please arrive 10 minutes early for paperwork,0
Hot singles near ur area are waiting to chat with you RIGHT NOW Send your address and a small courier fee secure kyc update com receive it,1
ur appointment with Dr Sharma is confirmed for 10am next Monday lets hang out today to make up it my treat,0
Limited time offer Buy 1 get 3 FREE on all wireless earbuds purchases Visit teh nearest branch or cashback portal co within 48 hrs to avoid deactivation Use promo code SAVE4521 at checkout valid only this weekend,1
Dear Winner you are selected for a FREE gaming console Limited slots left hurry up and act tonight,1
We noticed an unusual login attempt to your FedEx account Hurry sale ends at midnight shop now myaccount secure net Click kyc update com meet them right away don t miss out,1
can u send me the pdf frm yesterdays lecture i missed last part Let s celebrate this weekend with everyone from group,0
This is ur last chance to claim Flipkart insurance bonus of Rs 8 999 Confirm shipping details at cashback portal co within 12 hours Click verify account now in your prize before it expires next Monday just whatsapp us on myaccount secure login net start immediately limited seats,1
You are pre approved for a credit card with Rs 45 limit Click http win big prize co to meet them right away don t miss out just www freegift offer net nd verify ur number get it b4 ends this weekend,1
omg i totally forgot ur bday yesterday im so sry Aditya Please arrive 10 minutes early for the paperwork,0
Dear Winner you are selected for a FREE air fryer Sign up at secure kyc update com no strings attached start chatting tonight credit check required apply nw bit ly claim reward before the offer ends,1
ur Amazon package could not be delivered Apply today zero paperwork instant approval click myaccount secure login net now Confirm your identity at or account will locked,1
Your Netflix package could not be delivered Hurry click bit ly claim reward before someone else claims this Verify now to avoid suspension of card center 247 com,1
Meet local people near you tonight 100 free signup Reply YES now or visit http win big prize co to claim before the offer closes,1
We noticed an unusual login attempt to your Amazon account Use promo code SAVE7734 at checkout valid only tonight,1
FINAL NOTICE Your Google Pay subscription will be cancelled unless you act now Send address and a small courier fee to cashback portal co receive it If this wasn t secure account immediately at myaccount login net,1
WINNER You have been randomly selected to receive a gift card Hurry sale ends at midnight shop now reward center 247 com,1
Limited time offer Buy 1 get 3 FREE on all wireless earbuds purchases Sign up at urgent payment fix com no strings attached start chatting tonight,1
Just a heads up the wifi guy is coming around 4 45pm to fix router lets hang out next Monday make for it my treat,0
Loved teh movie last night we should go again this Friday Let me know if the plan changes otherwise see you tomorrow at 6 30pm sry for delay boss traffic is crazy today,0
lets meet at the cafe near college around 7pm i have some updates to share Take ur time no pressure whenever you re free Let me know if any questions about numbers,0
CONGRATULATIONS sir You have WON a lottery of Rs 1 00 000 No experience needed just click cashback portal co to start earning immediately Pay 5 customs handling fee at verify account now in release your parcel,1
Happy birthday dad Hope you have an amazing day Thanks a ton re lifesaver Pooja kinda messy tho lol it still makes sense,0
Claim your free wireless earbuds voucher now only 3 left just whatsapp us on http win big prize co to start immediately limited seats Reply YES or visit www freegift offer net before the closes If this wasn t you secure account at reward center 247 com,1
Reminder Team meeting scheduled for noon in airport network here is kinda bad will call once its better Should be done by evening confirm ready,0
Your income tax refund of Rs 8 999 is pending Priya Verify details immediately at secure kyc update com or lose access permanently Limited slots left hurry up and act tomorrow,1
Loved the movie last night we should go again next Monday,0
CONGRATULATIONS Sanjay You have WON a lottery of Rs 25 000 Verify your details immediately at secure kyc update com or lose access permanently now to avoid suspension card myaccount login net,1
SECURITY ALERT Someone tried to access your account from a new device Apply today zero paperwork instant approval click reward center 247 com now,1
We noticed an unusual login attempt to your Netflix account just whatsapp us on bit ly claim reward start immediately limited seats Reply YES now or visit clickhere com before the offer closes,1
Dear Winner you are selected for a FREE 55 inch Smart TV Update ur payment info at secure kyc com within 24 hours to avoid cancellation No experience needed just click start earning immediately Verify now suspension of your card clickhere reward,1
Dear Winner you are selected for a FREE gift card Please update your KYC immediately at clickhere reward com otherwise account will be suspended payment info secure within 24 hours to avoid cancellation,1
Dear Winner you are selected for a FREE wireless earbuds Use promo code SAVE9087 at checkout valid only in 2 hours Confirm shipping details clickhere reward com within 12 to claim Pay Rs 499 customs handling fee secure kyc update release your parcel,1
lets meet at your place around 7pm i have some updates to share all good now fan works perfectly fine,0
